name	registration_no
OFF GRID	PV00225465
OFF THE GRID CEYLON GETAWAYS	PV00280926
OFF THE SHORE HOLDINGS	PV128588
OFFCODE SOLUTIONS	PV00232003
OFFERBAY	PV00236650
OFFERS HUB	PV00204393
OFFICE & HOTEL SERVICES	PV7294
OFFICE 21	PV00252547
OFFICE ASSIST	PV103136
OFFICE COLOMBO HOLDINGS	PV105025
OFFICE COLOMBO ONE	PV92175
OFFICE CONSULTANCY	PV81942
OFFICE EXPRESS	PV00224825
OFFICE GLOBAL & SERVICES	PV00281120
OFFICE I T	PV00248636
OFFICE L K CO	PV131073
OFFICE MANAGEMENT SYSTEMS	PV81562
OFFICE MART	PV16660
OFFICE OF OPERATIONS EDUCATE LANKA	GA3048
OFFICE PILOT	PV00285813
OFFICE PRINT	PV20308
OFFICE PROPERTIES	PV66585
OFFICE SYSTEMS AUSTRALIA	PV97643
OFFICE TECHNOLOGY SOLUTION	
OFFICE WORK 4 U	PV126190
OFFICE WORKS	PV20309
OFFICE WORKS INTERNATIONAL	PV20314
OFFICE WORKS L H K	PV00219152
OFFICE ZONE	PV104854
OFFICECARE JANITORIAL SERVICES	PV97860
OFFING TECH	PV00220717
OFFON SOLUTIONS LANKA	PV00220748
OFFSHORE CONTRACT SERVICES COMPANY	PV12320
OFFSHORE INFORMATION TECHNOLOGY SOLUTIONS	PV00212166
OFFSHORE MARINE SERVICES	PV21937
OFFTREK	PV00279084
