name	registration_no
ASSA SUNLIGHT	PV100485
ASSACO.CO	PV112965
ASSAL LANKA	PV00321011
ASSALAARACHCHI CONSTRUCTION	PV4790
ASSALAARACHCHI MARKETING	PV13898
ASSALAF FOUNDATION	GA144
ASSAT LANKA	PV76359
ASSCHER & EMERALD FINE JEWELRY	PV00320659
ASSEMBLY OF CHRIST	
ASSEMINATE SOLUTIONS	PV00312821
ASSEN ADVERTISING	PV00243742
ASSEN GLOBAL LANKA	PV102036
ASSENT ADVISORY PARTNERS	PV125214
ASSENT INTERNATIONAL	PV94874
ASSERT HOLDINGS	PV00271240
ASSERTIVE TRUST INTERNATIONAL NETWORK	PV00265650
ASSET  PH JOINT VENTURE	PV00293160
ASSET ADDING INVESTMENT	PV00269977
ASSET ARCADE	PV732
ASSET ASIA INVESTMENTS	PV00268220
ASSET AUTOMOBILE	PV00323715
ASSET CAPITAL VENTURE	PV89542
ASSET CARE CONSTRUCTION & PROPERTY MANAGEMENT	
ASSET DEVELOPMENT GROUP	PV00292428
ASSET ENGINEERING	PV1940
ASSET GENERAL TRADING	PV116760
ASSET GOLD	PV70151
ASSET GRAMEEN	PV00255910
ASSET HOLDINGS	PV541
ASSET HYDROPOWER	PV17193
ASSET INTERNATIONAL	PV1411
ASSET INVESTMENTS	PV1861
ASSET LANDS	PV00270328
ASSET LANKA	PV77659
ASSET LEISURE	PV116766
ASSET LINK	PB4713
ASSET MACHINERY AND EQUIPMENT	PV1545
ASSET MANAGEMENT AND BUSINESS INVESTMENTS	PB00219352
ASSET PLANTATIONS	PV62398
ASSET PUBLICATIONS	PV62638
ASSET RADIO BROADCASTING	PV12423
ASSET REALTY	PV00324015
ASSET SECURITY SERVICES	PV1622
ASSET SOLAR POWER	PV114994
ASSET SOLAR TECHNOLOGIES	PV114998
ASSET TRUST MARKET	PV99421
ASSET WASHING AND SCREENING	PV130863
ASSET WHEEL LANKA	PV00318711
ASSETLANKA CREDIT & INVESTMENT	PV00229104
ASSETLINE CORPORATE SERVICES	PV1368
ASSETLINE FINANCE	PB82
ASSETLINE INSURANCE BROKERS	PB162PV
ASSETLINE LANDS	PV00251138
ASSETNET  LANKA	PV00264706
ASSETS VORTEX	PV00274531
ASSETSAAS.IO	PV00305018
ASSETTE SOFTWARE	PV6981
ASSETWAY CAPITAL HOLDINGS	PV00254934
ASSIDUA APPARELS	PV77524
ASSIDUA INTERNATIONAL	PV9093
ASSIDUA REAL ESTATE	PV96193
ASSIDUA SOLUTIONS	PV00207659
ASSIDUA TECHNOLOGIES	PV84838
ASSIDUA TRAVELS & TOURS	PV16366
ASSISTANCE FACTORS	PV86667
ASSISTED TRUST	
ASSISTIA	PV122747
ASSISTILO	PV00287086
ASSISTMO CORPORATE SERVICES	PV00311633
ASSIX TECH HOLDINGS	PV117642
ASSOCIATE MERCHINDISING CORPORATION	NF134
ASSOCIATE PROFESSIONAL SERVICES	PV15804
ASSOCIATED ADVANCED RUBBERS	PV00220266
ASSOCIATED AUTO INDUSTRIES	PV3857
ASSOCIATED AUTOWAYS	PV7369
ASSOCIATED BATTERY MANUFACTURERS (CEYLON)	PB240
ASSOCIATED BUILDING SERVICES	PV18133
ASSOCIATED BUSINESS SERVICES	PV129885
ASSOCIATED BUSINESS SOLUTIONS	PV88044
ASSOCIATED CANTEC PRODUCTS	PV00281910
ASSOCIATED CASTLOY ENGINEERS	PV862
ASSOCIATED COLLEGE OF HEALTH SCIENCES	GA351
ASSOCIATED ELECTRICAL CORPORATION	PQ15PB
ASSOCIATED ENGINEERING CONSULTANTS	PV80004
ASSOCIATED ENVIRONMENTAL CONSULTANTS	PV15788
ASSOCIATED FARMS	PV13893
ASSOCIATED GLOBAL FORWARDERS	PV00304240
ASSOCIATED INDUSTRIAL COMPANY	PV00297484
ASSOCIATED INTERIORS	PV3506
ASSOCIATED LABORATORIES	PV1128
ASSOCIATED MOTOR (LANKA) COMPANY	PB11
ASSOCIATED MOTOR FINANCE COMPANY	PB733PQ
ASSOCIATED MOTORWAYS	PQ16PB/PV
ASSOCIATED MULTI ENGINEERING	PV8037
ASSOCIATED NATURAL FOOD PRODUCTS	PV00281875
ASSOCIATED SPECIALITY RUBBERS	PV3704
ASSOCIATED STANDARD TRADING AGENCY	PV121803
ASSOCIATES INTERNATIONAL ASSUARANCE	PV65416
ASSOCIATION FOR CLINICAL BIOCHEMISTRY	GA2011
ASSOCIATION FOR DEVELOPING LANKA`S DIFFERENTLY ABLED PERSONS	GA2210
ASSOCIATION FOR INDIVIDUALS WITH LEARNING DIFFERENCES	GA515
ASSOCIATION FOR INFORMATION COMMUNICATION TECHNOLOGY PROFESSIONALS	GA00310395
ASSOCIATION FOR PROSTETHICS AND ORTHOTICS	GA2162
ASSOCIATION FOR RURAL COMMUNITY	GA2130
ASSOCIATION FOR SOCIAL DEVELOPMENT	GA609
ASSOCIATION OF BAGGED CEMENT IMPORTERS	GA00205115
ASSOCIATION OF CARDIAC TECHNOLOGISTS SRI LANKA	
ASSOCIATION OF CEYLON COMMERCE DEVELOPMENT	GL00251270
ASSOCIATION OF CHINESE SPEAKING GUIDE LECTURES OF CEYLON	GA3069
ASSOCIATION OF CHRISTIAN COUNSELLORS LANKA	
ASSOCIATION OF CLEARING FORWARDING AGENTS	GA2731
ASSOCIATION OF COMMUNITY OPHTHALMOLOGISTS OF SRI LANKA	GA3112
ASSOCIATION OF COMMUNITY PHARMACIST	GA2032
ASSOCIATION OF CONTAINER TRANSPOTERS	GA2903
ASSOCIATION OF CREATORS AND PUBLISHERS OF SRI LANKA	GA00309423
ASSOCIATION OF DELIWALA DIVISURAKUM	GA2671
ASSOCIATION OF FAMILY MEMBERS OF THE ENFORCED DISAPPEARED	GL2083
ASSOCIATION OF GARMENT INDUSTRY PROFESSIONALS	GA00286641
ASSOCIATION OF INDEPENDENT MEDIA WATCH	GA00216360
ASSOCIATION OF INDIVIDUAL DEVELOPMENT EDUCATION SCHOOL	GA686
ASSOCIATION OF INLAND CONTAINER DEPOT OPERATORS	GA729
ASSOCIATION OF INTELLECTUALS	GA3423
ASSOCIATION OF INTERNATIONAL CONFERENCE ON INFORMATION AND AUTOMATION FOR SUSTAINABILITY	GA2474
ASSOCIATION OF INTERNATIONAL RESTAURANT FRANCHISEES	GA00215970
ASSOCIATION OF LAMINATED FLEXIBLE PACKAGING MANUFACTURE	GA119
ASSOCIATION OF LANKA MANUFACTURERS TO THE CONSTRUCTION INDUSTRY	GA00219139
ASSOCIATION OF LEASING AND DEBT INSTALLMENT PAYERS	GA00261001
ASSOCIATION OF LIVE TROPICAL FISH EXPORTERS OF SRI LANKA	GA2951
ASSOCIATION OF MARGIN PROVIDERS	GA2758
ASSOCIATION OF MUSLIM WOMEN PROFESSIONALS AND ENTREPRENEUR	GA2164
ASSOCIATION OF MUSLIM YOUTH OF SAILAN	GA532
ASSOCIATION OF OCCULT INVESTIGATORS	GA2924
ASSOCIATION OF OPTALMIC OPTICIANS	GA2970
ASSOCIATION OF OPTOMETRY AND  ORTHOPTICS	GA00229580
ASSOCIATION OF PRIVATE BUS OWNERS MUALLATIVU	GA2656
ASSOCIATION OF PROFESSIONAL COACHES	GA00206857
ASSOCIATION OF PROFESSIONAL CRICKET UMPIRES	GA2488
ASSOCIATION OF REAL ESTATE AGENT	
ASSOCIATION OF RESEARCH GEMOLOGISTS	GA00257575
ASSOCIATION OF SAARCFOODS IN SRI LANKA	GA00273724
ASSOCIATION OF SMALL AND MEDIUM ENTERPRISES IN TOURISM SRI LANKA	GA418
ASSOCIATION OF SMALL AND MEDIUM EXPORTERS OF TEA	GA660
ASSOCIATION OF SPORTS FEDERATIONS	GL00214560
ASSOCIATION OF SRI LANKAN NEUROLOGISTS	GA3119
ASSOCIATION OF TECHNOLOGY MANAGERS	GA2665
ASSOCIATION OF TESTING LABORATORIES	GA00232266
ASSOCIATION OF VALUATION FIRMS	GA00273325
ASSOCIATION OF WAR AFFECTED WOMEN	GL2277
ASSOCIATON OF SRI LANKAN GRADUATES FROM SOCIALIST COUNTRIES	GA731
ASSOLIATES INTERNATIONAL BUSINESS	PV108352
ASSUARANCE AND RELIABLE INSURANCE BROKERS	PV19924
ASSURE SOLUTIONS TELECOM CO.	PV00209568
ASSURED CAPITAL SOLUTIONS & GLOBAL INVESTMENTS	PV125382
ASSURED INDUSTRIES	PV00237116
ASSURED SECURITY PROVIDERS	PV00223610
ASSYRIAN GLOBAL	PV00246191
ASSYRIAN GLOBAL HOME	GA00261677
