name	registration_no
PHALIN SHOP	PV129894
PHAMED LANKA	PV00262799
PHAMS PHARMACEUTICALS & SURGICALS	PV93218
PHANPORT	PV00288154
PHANTOM HOLDING	PV00276176
PHANTOM INVESTMENTS	PV00201562
PHARMA  HEALTH  LANKA	PV00228564
PHARMA - FABRICA	PV114005
PHARMA ASIA AGRO SERVICES	PV12992
PHARMA ASSOCIATES	PV70593
PHARMA CEYLON INTERNATIONAL	PV00275744
PHARMA CONSULTANTS	PV00258999
PHARMA CYGEN	PV119267
PHARMA DIRECT	PV00200441
PHARMA ENGINEERING	PV00243569
PHARMA ENTERPRISES	PV100075
PHARMA ESPERANSA	PV00240414
PHARMA FIRST	PV00268519
PHARMA FIRST INTERNATIONAL	PV00202670
PHARMA GENESIS	PV00280090
PHARMA IMPEX	PV00275737
PHARMA INSIGHTS	PV84636
PHARMA LABZ	PV00211696
PHARMA OCEAN	PV00290763
PHARMA PACK	PV00288509
PHARMA PLUS HEALTH CARE	PV00224126
PHARMA PRODUCTS AGENCIES	PV80949
PHARMA TRADES	PV12821
PHARMA ZONE	PV126900
PHARMAACARE	PV18847
PHARMACITY	PV84677
PHARMADYA	PV120444
PHARMANET	PV00283153
PHARMANIAGA LANKA	PV131450
PHARMANORMEN	
PHARMAQO CONSUMER HEALTHCARE	PV00209144
PHARMART INTERNATIONAL	PV127825
PHARMATECH INTERNATIONAL	PV00288639
PHARMAVITA	PV105524
PHARMAX	PV3025
PHARMAX HOLDINGS	PV00259761
PHARMAZON LIFE	PV128934
PHARMCO HEALTH CARE	PV7007
PHARMCO INDUSTRIES	PV437
PHARMED DISTRIBUTORS	PV2382
PHARMEX LANKA	PV94358
PHARMICON GLOBAL	PV114000
PHARMINE LANKA	PV00240744
PHARO TECHNOLOGIES	PV108136
PHAROAH ADVENTURE ADVERTISING SERVICES	PV16494
PHAROS HOTEL SUPPLIES	PV70149
PHAVINEE	PV111663
