name	registration_no
COVA BAY LANKA	PV00262287
COVALENCE	PV00271637
COVANRO	PV103192
COVE CAPITAL	PV00319499
COVE ENTERTAINMENT	PV00287695
COVE GLOBAL	PV00282967
COVE ISLAND INDUSTRIES	PV00229300
COVE TO GROVE	PV00313180
COVELO GROUP	PV00269382
COVENANT OF SHALOM	GA2912
COVENANT RESIDENCIES AT 50 BY THE SEA	PV00296513
COVENANT SOLUTIONS	PV95074
COVENTRY INTERNATIONAL ACADEMY	PV00263760
COVENTRY INTERNATIONAL EDUCATION	PV127055
COVER AND CARE INSURANCE BROKERS	PV00303178
COVERAN	PV00229345
COVERING GOLD COMPANY	PV00206836
COVID MEDICALS	PV00242326
COVIDIEN	NF698
